STALPBR,BKCLASS,ZIPBR,DEPSUM,MSABR,UNINUMBR,ASSET,CNTYNAMB,ADDRESBR,YEAR,STCNTYBR,DEPSUMBR,MSANAMB,CERT,CITYBR,BRNUM,ID
GA,NM,30328,10000,12060,48079.0,215624,Fulton,"5660 New Northside Drive, Suite 1400",2001,13121,10000,"Atlanta-Sandy Springs-Roswell, GA",33800,Atlanta,0,2001_33800_0
GA,NM,30328,10000,12060,48079.0,226788,Fulton,"5660 New Northside Drive, Suite 1400",2002,13121,10000,"Atlanta-Sandy Springs-Roswell, GA",33800,Atlanta,0,2002_33800_0
GA,NM,31720,9918,46660,15427.0,11078,Brooks,2020 East Main Street,2005,13027,9918,"Valdosta, GA",22205,Barwick,0,2005_22205_0
GA,NM,31738,9904,0,7207.0,11069,Thomas,529 Pine Street,1994,13275,6778,,11293,Coolidge,0,1994_11293_0
GA,NM,31549,9869,0,10469.0,12003,Telfair,Main Street,1994,13271,9869,,16281,Lumber City,0,1994_16281_0
GA,N,31537,9852,0,56298.0,12575,Charlton,300 North Second Street,1997,13049,9852,,34152,Folkston,0,1997_34152_0
GA,NM,30736,9812,16860,56998.0,15524,Catoosa,5102 Alabama Highway,1997,13047,9812,"Chattanooga, TN-GA",34239,Ringgold,0,1997_34239_0
GA,NM,30044,9782,12060,425132.0,18971,Gwinnett,1846 Old Norcross Road,2005,13135,9782,"Atlanta-Sandy Springs-Roswell, GA",57794,Lawrenceville,0,2005_57794_0
GA,NM,30501,9712,23580,431466.0,21287,Hall,325 Washington Street,2005,13139,9712,"Gainesville, GA",57923,Gainesville,0,2005_57923_0
GA,NM,31720,9595,46660,15427.0,10472,Brooks,2020 East Main Street,1999,13027,9595,"Valdosta, GA",22205,Barwick,0,1999_22205_0
GA,NM,30309,9586,12060,444131.0,32942,Fulton,"1180 Peachtree St, Ne, # 261",2006,13121,9586,"Atlanta-Sandy Springs-Roswell, GA",58238,Atlanta,0,2006_58238_0
GA,NM,31720,9533,46660,15427.0,10605,Brooks,2020 East Main Street,2002,13027,9533,"Valdosta, GA",22205,Barwick,0,2002_22205_0
GA,N,30043,9424,12060,451152.0,19250,Gwinnett,1812 North Brown Road,2007,13135,9424,"Atlanta-Sandy Springs-Roswell, GA",58413,Lawrenceville,0,2007_58413_0
GA,NM,31720,9400,46660,15427.0,10446,Brooks,2020 East Main Street,2001,13027,9400,"Valdosta, GA",22205,Barwick,0,2001_22205_0
GA,NM,30117,9314,12060,57057.0,15066,Carroll,516 Bankhead Highway,1997,13045,9314,"Atlanta-Sandy Springs-Roswell, GA",34298,Carrollton,0,1997_34298_0
GA,NM,31720,9027,46660,15427.0,9996,Brooks,2020 East Main Street,2000,13027,9027,"Valdosta, GA",22205,Barwick,0,2000_22205_0
GA,NM,30004,8920,12060,441707.0,22868,Fulton,4955 Windward Parkway,2006,13121,8920,"Atlanta-Sandy Springs-Roswell, GA",58189,Alpharetta,0,2006_58189_0
GA,NM,30810,8874,0,12159.0,9807,Glascock,Main Street,1998,13125,8874,,18243,Gibson,0,1998_18243_0
GA,NM,30810,8816,0,12159.0,9709,Glascock,Main Street,2000,13125,8816,,18243,Gibson,0,2000_18243_0
GA,NM,30540,8728,0,420387.0,16122,Gilmer,489 Highlands Circle,2004,13123,8728,,57705,East Ellijay,0,2004_57705_0
GA,NM,30263,8670,12060,77674.0,17145,Coweta,145 Millard Farmer Industrial Boulevard,2000,13077,8670,"Atlanta-Sandy Springs-Roswell, GA",35285,Newnan,0,2000_35285_0
GA,NM,30165,8537,40660,56281.0,14828,Floyd,1490 Martha Berry Boulevard,1996,13115,8537,"Rome, GA",34138,Rome,0,1996_34138_0
GA,N,30606,8374,12020,78245.0,14981,Clarke,2234 West Broad Street,2000,13059,8374,"Athens-Clarke County, GA",35338,Athens,0,2000_35338_0
GA,NM,31762,8358,0,13354.0,10102,Calhoun,Railroad Street,2002,13037,8358,,19554,Leary,0,2002_19554_0
GA,NM,30628,8358,12020,429675.0,18009,Madison,5536 Georgia Highway 72,2005,13195,8358,"Athens-Clarke County, GA",57898,Colbert,0,2005_57898_0
GA,SA,30327,8330,12060,73851.0,15386,Fulton,2060 Mt. Paran Road,2001,13121,8330,"Atlanta-Sandy Springs-Roswell, GA",35027,Atlanta,0,2001_35027_0
GA,NM,31087,8131,0,15497.0,9067,Hancock,350 East Broad Street,1994,13141,8131,,22286,Sparta,0,1994_22286_0
GA,NM,30810,8086,0,12159.0,8925,Glascock,Main Street,1996,13125,8086,,18243,Gibson,0,1996_18243_0
GA,NM,31762,8084,0,13354.0,9871,Calhoun,Railroad Street,2001,13037,8084,,19554,Leary,0,2001_19554_0
GA,N,30174,8073,12060,56252.0,12731,Gwinnett,3550 Lawrenceville Suwanee Road,1996,13135,8073,"Atlanta-Sandy Springs-Roswell, GA",34110,Suwanee,0,1996_34110_0
GA,NM,30810,7930,0,12159.0,8808,Glascock,Main Street,1997,13125,7930,,18243,Gibson,0,1997_18243_0
GA,NM,31070,7916,0,428584.0,14709,Dooly,321 Fullington Avenue,2006,13093,7916,,57870,Pinehurst,0,2006_57870_0
GA,NM,31720,7790,46660,15427.0,8603,Brooks,2020 East Main Street,1998,13027,7790,"Valdosta, GA",22205,Barwick,0,1998_22205_0
GA,NM,31762,7697,0,13354.0,9058,Calhoun,Railroad Street,1996,13037,7697,,19554,Leary,0,1996_19554_0
GA,NM,31762,7363,0,13354.0,8915,Calhoun,Railroad Street,1998,13037,7363,,19554,Leary,0,1998_19554_0
GA,NM,31762,7282,0,13354.0,8767,Calhoun,Railroad Street,1997,13037,7282,,19554,Leary,0,1997_19554_0
GA,NM,30810,7263,0,12159.0,8085,Glascock,Main Street,1995,13125,7263,,18243,Gibson,0,1995_18243_0
GA,NM,31762,7246,0,13354.0,9100,Calhoun,Railroad Street,2000,13037,7246,,19554,Leary,0,2000_19554_0
GA,NM,31720,7222,46660,15427.0,7964,Brooks,"Main Street, P.o. Box 7",1997,13027,7222,"Valdosta, GA",22205,Barwick,0,1997_22205_0
GA,NM,31001,7174,0,13552.0,17181,Wilcox,415 South Broad Street,2005,13315,7174,,19758,Abbeville,0,2005_19758_0
GA,NM,31001,7045,0,13552.0,7895,Wilcox,415 South Broad Street,2001,13315,7045,,19758,Abbeville,0,2001_19758_0
GA,N,30043,7000,12060,62137.0,14272,Gwinnett,"2100 Riverside Parkway, Suite 124",2001,13135,7000,"Atlanta-Sandy Springs-Roswell, GA",34963,Lawrenceville,0,2001_34963_0
GA,NM,31001,6684,0,13552.0,7349,Wilcox,415 South Broad Street,1999,13315,6684,,19758,Abbeville,0,1999_19758_0
GA,N,30022,6678,12060,61113.0,12193,Fulton,10595 Old Alabama Road Connector,1999,13121,6678,"Atlanta-Sandy Springs-Roswell, GA",34661,Alpharetta,0,1999_34661_0
GA,NM,30517,6626,0,11233.0,8328,Jackson,Green and Davis Streets,1995,13157,6626,,17204,Braselton,0,1995_17204_0
GA,NM,30310,6559,12060,55107.0,11679,Fulton,"562 Lee Street, S.W.",1995,13121,2793,"Atlanta-Sandy Springs-Roswell, GA",33938,Atlanta,0,1995_33938_0
GA,N,30092,6552,12060,462873.0,38512,Gwinnett,"3740 Davinci Court, Suite 150",2008,13135,2516,"Atlanta-Sandy Springs-Roswell, GA",58687,Norcross,0,2008_58687_0
GA,NM,31720,6509,46660,15427.0,7186,Brooks,"Main Street, P.o. Box 7",1996,13027,6509,"Valdosta, GA",22205,Barwick,0,1996_22205_0
GA,N,30043,6500,12060,62137.0,14436,Gwinnett,"2100 Riverside Parkway, Suite 124",2002,13135,6500,"Atlanta-Sandy Springs-Roswell, GA",34963,Lawrenceville,0,2002_34963_0
GA,NM,31001,6470,0,13552.0,7348,Wilcox,415 South Broad Street,2002,13315,6470,,19758,Abbeville,0,2002_19758_0
GA,NM,30810,6435,0,12159.0,7202,Glascock,Main Street,1994,13125,6435,,18243,Gibson,0,1994_18243_0
GA,NM,30655,6395,12060,445220.0,16974,Walton,207 Michael Etchison Road,2006,13297,6395,"Atlanta-Sandy Springs-Roswell, GA",58274,Monroe,0,2006_58274_0
GA,NM,31001,6363,0,13552.0,7039,Wilcox,415 South Broad Street,2000,13315,6363,,19758,Abbeville,0,2000_19758_0
GA,NM,31001,6358,0,13552.0,7002,Wilcox,415 South Broad Street,1998,13315,6358,,19758,Abbeville,0,1998_19758_0
GA,NM,31762,6339,0,13354.0,7929,Calhoun,Railroad Street,1999,13037,6339,,19554,Leary,0,1999_19554_0
GA,NM,31001,6081,0,13552.0,6695,Wilcox,415 South Broad Street,1997,13315,6081,,19758,Abbeville,0,1997_19758_0
GA,N,30903,6031,12260,57674.0,4460844,Richmond,699 Broad Street,1998,13245,6031,"Augusta-Richmond County, GA-SC",34483,Augusta,0,1998_34483_0
GA,NM,31001,6017,0,13552.0,6935,Wilcox,415 South Broad Street,2003,13315,6017,,19758,Abbeville,0,2003_19758_0
GA,NM,30420,5961,0,13670.0,6930,Tattnall,North Railroad and West Main Streets,1994,13267,5961,,19883,Cobbtown,0,1994_19883_0
GA,NM,30052,5861,12060,429271.0,22469,Walton,3825 Harrison Road,2005,13297,5861,"Atlanta-Sandy Springs-Roswell, GA",57882,Loganville,0,2005_57882_0
GA,N,30701,5836,0,61114.0,11923,Gordon,350 West Belmont Drive,1999,13129,5836,,34662,Calhoun,0,1999_34662_0
GA,NM,31001,5816,0,13552.0,6347,Wilcox,415 South Broad Street,1996,13315,5816,,19758,Abbeville,0,1996_19758_0
GA,NM,31720,5778,46660,15427.0,6384,Brooks,"Main Street, P.o. Box 7",1995,13027,5778,"Valdosta, GA",22205,Barwick,0,1995_22205_0
GA,NM,30517,5637,0,11233.0,6246,Jackson,Green and Davis Streets,1994,13157,5637,,17204,Braselton,0,1994_17204_0
GA,NM,31762,5627,0,13354.0,6947,Calhoun,Railroad Street,1995,13037,5627,,19554,Leary,0,1995_19554_0
GA,N,30342,5602,12060,74370.0,18652,Fulton,3789 Roswell Road,2000,13121,5602,"Atlanta-Sandy Springs-Roswell, GA",35065,Atlanta,0,2000_35065_0
GA,NM,31033,5571,31420,7208.0,5958,Jones,State Highway 22,2005,13169,5571,"Macon, GA",11294,Haddock,0,2005_11294_0
GA,NM,31001,5542,0,13552.0,6523,Wilcox,415 South Broad Street,2004,13315,5542,,19758,Abbeville,0,2004_19758_0
GA,NM,31788,5489,0,634922.0,25548,Colquitt,"250 Doc Darbyshire Rd, Suite 9 & 10",2022,13071,5489,,59285,Moultrie,0,2022_59285_0
GA,NM,31762,5323,0,13354.0,6909,Calhoun,Railroad Street,1994,13037,5323,,19554,Leary,0,1994_19554_0
GA,NM,30677,5321,12020,76799.0,10345,Oconee,7911 Macon Highway,2000,13219,5321,"Athens-Clarke County, GA",35242,Watkinsville,0,2000_35242_0
GA,NM,30680,5309,12060,60758.0,11872,Barrow,65 East May Street,1998,13013,5309,"Atlanta-Sandy Springs-Roswell, GA",34594,Winder,0,1998_34594_0
GA,NM,31720,5260,46660,15427.0,5808,Brooks,"Main Street, P.o. Box 7",1994,13027,5260,"Valdosta, GA",22205,Barwick,0,1994_22205_0
GA,N,31728,5260,0,80023.0,12804,Grady,"114 1st Street, Northeast",2000,13131,5260,,35427,Cairo,0,2000_35427_0
GA,NM,31033,5138,31420,7208.0,5497,Jones,State Highway 22,2004,13169,5138,"Macon, GA",11294,Haddock,0,2004_11294_0
GA,N,30043,5000,12060,62137.0,11086,Gwinnett,"2100 Riverside Parkway, # 12",2003,13135,5000,"Atlanta-Sandy Springs-Roswell, GA",34963,Lawrenceville,0,2003_34963_0
GA,NM,30534,4872,12060,60637.0,14136,Dawson,6639 Highway 53 East,1998,13085,4872,"Atlanta-Sandy Springs-Roswell, GA",34578,Dawsonville,0,1998_34578_0
GA,NM,31033,4728,31420,7208.0,5125,Jones,State Highway 22,2006,13169,4728,"Macon, GA",11294,Haddock,0,2006_11294_0
GA,NM,31033,4596,31420,7208.0,4974,Jones,State Highway 22,2003,13169,4596,"Macon, GA",11294,Haddock,0,2003_11294_0
GA,NM,31001,4464,0,13552.0,4987,Wilcox,415 South Broad Street,1995,13315,4464,,19758,Abbeville,0,1995_19758_0
GA,NM,31033,4454,31420,7208.0,4858,Jones,State Highway 22,2007,13169,4454,"Macon, GA",11294,Haddock,0,2007_11294_0
GA,NM,31033,4419,31420,7208.0,4815,Jones,State Highway 22,2001,13169,4419,"Macon, GA",11294,Haddock,0,2001_11294_0
GA,NM,31513,4409,0,365884.0,9569,Appling,692 West Parker Street,2004,13001,4409,,57579,Baxley,0,2004_57579_0
GA,NM,31033,4323,31420,7208.0,4685,Jones,State Highway 22,1999,13169,4323,"Macon, GA",11294,Haddock,0,1999_11294_0
GA,NM,31033,4294,31420,7208.0,4682,Jones,State Highway 22,2002,13169,4294,"Macon, GA",11294,Haddock,0,2002_11294_0
GA,NM,31033,4158,31420,7208.0,4525,Jones,State Highway 22,2000,13169,4158,"Macon, GA",11294,Haddock,0,2000_11294_0
GA,NM,30153,4147,0,428182.0,11408,Polk,1400 Nathan Dean Parkway,2005,13233,4147,,57860,Rockmart,0,2005_57860_0
GA,NM,31001,3880,0,13552.0,4348,Wilcox,415 South Broad Street,1994,13315,3880,,19758,Abbeville,0,1994_19758_0
GA,NM,30060,3866,12060,77689.0,11403,Cobb,833 South Cobb Drive,2000,13067,3866,"Atlanta-Sandy Springs-Roswell, GA",35299,Marietta,0,2000_35299_0
GA,N,30043,3750,12060,62137.0,8186,Gwinnett,"2100 Riverside Parkway, Suite 124",2000,13135,3750,"Atlanta-Sandy Springs-Roswell, GA",34963,Lawrenceville,0,2000_34963_0
GA,NM,31033,3738,31420,7208.0,4070,Jones,State Highway 22,1998,13169,3738,"Macon, GA",11294,Haddock,0,1998_11294_0
GA,NM,31033,3704,31420,7208.0,3993,Jones,State Highway 22,1997,13169,3704,"Macon, GA",11294,Haddock,0,1997_11294_0
GA,NM,31904,3575,17980,61553.0,80822,Muscogee,"4 Bradley Park Court, Suite 1c",2002,13215,3575,"Columbus, GA-AL",34780,Columbus,0,2002_34780_0
GA,NM,31033,3562,31420,7208.0,3838,Jones,State Highway 22,1996,13169,3562,"Macon, GA",11294,Haddock,0,1996_11294_0
GA,NM,31033,3538,31420,7208.0,3778,Jones,State Highway 22,1994,13169,3538,"Macon, GA",11294,Haddock,0,1994_11294_0
GA,NM,31033,3529,31420,7208.0,3757,Jones,State Highway 22,1995,13169,3529,"Macon, GA",11294,Haddock,0,1995_11294_0
GA,N,30043,3500,12060,62137.0,8195,Gwinnett,"2100 Riverside Parkway, # 12",2004,13135,3500,"Atlanta-Sandy Springs-Roswell, GA",34963,Lawrenceville,0,2004_34963_0
GA,N,30043,3500,12060,62137.0,8065,Gwinnett,"2100 Riverside Parkway, # 12",2005,13135,3500,"Atlanta-Sandy Springs-Roswell, GA",34963,Lawrenceville,0,2005_34963_0
GA,N,31537,3137,0,56298.0,6176,Charlton,300 North Second Street,1996,13049,3137,,34152,Folkston,0,1996_34152_0
GA,N,30004,2885,12060,80039.0,9296,Fulton,"281 South Main Street, Suite 105a",2001,13121,2885,"Atlanta-Sandy Springs-Roswell, GA",35440,Alpharetta,0,2001_35440_0
GA,NM,31210,2734,31420,57068.0,9957,Bibb,5980 Zebulon Road,1997,13021,2734,"Macon, GA",34309,Macon,0,1997_34309_0
GA,NM,30739,2313,16860,438771.0,10760,Walker,8139 Highway 27 North,2006,13295,2313,"Chattanooga, TN-GA",58068,Rock Spring,0,2006_58068_0
GA,N,31305,2274,15260,56994.0,5721,McIntosh,1200 Northway,1997,13191,2274,"Brunswick, GA",34235,Darien,0,1997_34235_0
GA,NM,31078,2272,31420,60639.0,7851,Crawford,300 North Dugger Avenue,1998,13079,2272,"Macon, GA",34580,Roberta,0,1998_34580_0
GA,N,31901,2143,17980,79493.0,8439,Muscogee,500 11th Street,2002,13215,2143,"Columbus, GA-AL",35389,Columbus,0,2002_35389_0
GA,N,30243,2000,12060,57669.0,9026,Gwinnett,"1000 Hurricane Shoals Road, Building D, 316 Business Center",1999,13135,2000,"Atlanta-Sandy Springs-Roswell, GA",34478,Lawrenceville,0,1999_34478_0
GA,N,30243,2000,12060,57669.0,9360,Gwinnett,"1000 Hurricane Shoals Road, Building D, 316 Business Center",2000,13135,2000,"Atlanta-Sandy Springs-Roswell, GA",34478,Lawrenceville,0,2000_34478_0
GA,N,30243,2000,12060,57669.0,9708,Gwinnett,"1000 Hurricane Shoals Road, Building D, 316 Business Center",2001,13135,2000,"Atlanta-Sandy Springs-Roswell, GA",34478,Lawrenceville,0,2001_34478_0
GA,N,30243,2000,12060,57669.0,8359,Gwinnett,"1000 Hurricane Shoals Road, Building D, 316 Business Center",2002,13135,2000,"Atlanta-Sandy Springs-Roswell, GA",34478,Lawrenceville,0,2002_34478_0
GA,N,30243,2000,12060,57669.0,9401,Gwinnett,"1000 Hurricane Shoals Rd, BL",2003,13135,2000,"Atlanta-Sandy Springs-Roswell, GA",34478,Lawrenceville,0,2003_34478_0
GA,N,30049,2000,12060,57669.0,8764,Gwinnett,"1000 Hurricane Shoals Rd, BL",2004,13135,2000,"Atlanta-Sandy Springs-Roswell, GA",34478,Lawrenceville,0,2004_34478_0
GA,N,30049,2000,12060,57669.0,9299,Gwinnett,"1000 Hurricane Shoals Rd, BL",2005,13135,2000,"Atlanta-Sandy Springs-Roswell, GA",34478,Lawrenceville,0,2005_34478_0
GA,N,30049,2000,12060,57669.0,9978,Gwinnett,"1000 Hurricane Shoals Rd, BL",2006,13135,2000,"Atlanta-Sandy Springs-Roswell, GA",34478,Lawrenceville,0,2006_34478_0
GA,N,30043,2000,12060,57669.0,10904,Gwinnett,"1000 Hurricane Shoals Road, Building D, 316 Business Center",2007,13135,2000,"Atlanta-Sandy Springs-Roswell, GA",34478,Lawrenceville,0,2007_34478_0
GA,N,30043,2000,12060,57669.0,10429,Gwinnett,"1000 Hurricane Shoals Road, Building D, 316 Business Center",2008,13135,2000,"Atlanta-Sandy Springs-Roswell, GA",34478,Lawrenceville,0,2008_34478_0
GA,N,30043,2000,12060,57669.0,10319,Gwinnett,"1000 Hurricane Shoals Road, Building D, 316 Business Center",2009,13135,2000,"Atlanta-Sandy Springs-Roswell, GA",34478,Lawrenceville,0,2009_34478_0
GA,N,30043,2000,12060,57669.0,10823,Gwinnett,"1000 Hurricane Shoals Road, Building D, 316 Business Center",2010,13135,2000,"Atlanta-Sandy Springs-Roswell, GA",34478,Lawrenceville,0,2010_34478_0
GA,NM,30305,1748,12060,454109.0,118745,Fulton,"3280 Peachtree Road, Suite 1600",2007,13121,1748,"Atlanta-Sandy Springs-Roswell, GA",58492,Atlanta,0,2007_58492_0
GA,N,30188,1706,12060,357864.0,8696,Cherokee,155 Towne Lake Parkway,2002,13057,1706,"Atlanta-Sandy Springs-Roswell, GA",57105,Woodstock,0,2002_57105_0
GA,N,30243,1500,12060,57669.0,7909,Gwinnett,"1000 Hurricane Shoals Road, Building D, 316 Business Center",1998,13135,1500,"Atlanta-Sandy Springs-Roswell, GA",34478,Lawrenceville,0,1998_34478_0
GA,N,31901,976,17980,79493.0,9484,Muscogee,500 11th Street,2001,13215,976,"Columbus, GA-AL",35389,Columbus,0,2001_35389_0
GA,N,30903,805,12260,57674.0,3662570,Richmond,699 Broad Street,2002,13245,805,"Augusta-Richmond County, GA-SC",34483,Augusta,0,2002_34483_0
GA,N,30309,754,12060,18316.0,161564,Fulton,"1555 Peachtree Street, Ne, Two Peachtree Pointe, Suite 1100",2014,13121,754,"Atlanta-Sandy Springs-Roswell, GA",91325,Atlanta,0,2014_91325_0
GA,NM,31904,661,17980,61553.0,126929,Muscogee,"4 Bradley Park Court, Suite 1c",2007,13215,661,"Columbus, GA-AL",34780,Columbus,0,2007_34780_0
GA,N,30327,630,12060,18316.0,324283,Fulton,"3290 Northside Parkway, 7th Floor",2022,13121,630,"Atlanta-Sandy Springs-Alpharetta, GA",91325,Atlanta,0,2022_91325_0
GA,N,30327,629,12060,18316.0,353819,Fulton,3290 Northside Pkwy Nw,2024,13121,629,"Atlanta-Sandy Springs-Roswell, GA",91325,Atlanta,0,2024_91325_0
GA,NM,30120,626,12060,76793.0,8263,Bartow,215 East Main Street,2000,13015,626,"Atlanta-Sandy Springs-Roswell, GA",35236,Cartersville,0,2000_35236_0
GA,N,30144,624,12060,46450.0,478065,Cobb,225 Chastain Meadows Court,2002,13067,624,"Atlanta-Sandy Springs-Roswell, GA",33209,Kennesaw,0,2002_33209_0
GA,NM,31904,617,17980,61553.0,121341,Muscogee,"4 Bradley Park Court, # 1c",2006,13215,617,"Columbus, GA-AL",34780,Columbus,0,2006_34780_0
GA,NM,31904,612,17980,61553.0,123009,Muscogee,"4 Bradley Park Court, # 1c",2004,13215,612,"Columbus, GA-AL",34780,Columbus,0,2004_34780_0
GA,N,30327,610,12060,18316.0,331443,Fulton,3290 Northside Pkwy Nw,2023,13121,610,"Atlanta-Sandy Springs-Roswell, GA",91325,Atlanta,0,2023_91325_0
GA,NM,31904,606,17980,61553.0,136335,Muscogee,"4 Bradley Park Court, # 1c",2005,13215,606,"Columbus, GA-AL",34780,Columbus,0,2005_34780_0
GA,SM,30092,600,12060,80248.0,8226,Gwinnett,"157 Technology Parkway, Suite 900b",2001,13135,600,"Atlanta-Sandy Springs-Roswell, GA",35466,Norcross,0,2001_35466_0
GA,SM,30092,600,12060,80248.0,9454,Gwinnett,"157 Technology Parkway, Suite 900b",2002,13135,600,"Atlanta-Sandy Springs-Roswell, GA",35466,Norcross,0,2002_35466_0
GA,SM,30092,600,12060,80248.0,9660,Gwinnett,"157 Technology Parkway, # 90",2003,13135,600,"Atlanta-Sandy Springs-Roswell, GA",35466,Norcross,0,2003_35466_0
GA,SM,30092,600,12060,80248.0,9911,Gwinnett,"157 Technology Parkway, # 90",2004,13135,600,"Atlanta-Sandy Springs-Roswell, GA",35466,Norcross,0,2004_35466_0
GA,SM,30092,600,12060,80248.0,10424,Gwinnett,"157 Technology Parkway, # 90",2005,13135,600,"Atlanta-Sandy Springs-Roswell, GA",35466,Norcross,0,2005_35466_0
GA,SM,30092,600,12060,80248.0,10546,Gwinnett,"157 Technology Parkway, # 90",2006,13135,600,"Atlanta-Sandy Springs-Roswell, GA",35466,Norcross,0,2006_35466_0
GA,SM,30092,600,12060,80248.0,10953,Gwinnett,"157 Technology Parkway, Suite 900b",2007,13135,600,"Atlanta-Sandy Springs-Roswell, GA",35466,Norcross,0,2007_35466_0
GA,SM,30092,600,12060,80248.0,9811,Gwinnett,"157 Technology Parkway, Suite 900b",2008,13135,600,"Atlanta-Sandy Springs-Roswell, GA",35466,Norcross,0,2008_35466_0
GA,SM,30092,600,12060,80248.0,9835,Gwinnett,"157 Technology Parkway, Suite 900b",2009,13135,600,"Atlanta-Sandy Springs-Roswell, GA",35466,Norcross,0,2009_35466_0
GA,NM,31904,597,17980,61553.0,98525,Muscogee,"4 Bradley Park Court, # 1c",2003,13215,597,"Columbus, GA-AL",34780,Columbus,0,2003_34780_0
GA,N,30327,591,12060,18316.0,397853,Fulton,3290 Northside Pkwy Nw,2025,13121,591,"Atlanta-Sandy Springs-Roswell, GA",91325,Atlanta,0,2025_91325_0
GA,N,30363,586,12060,454516.0,2484328,Fulton,"171 17th Street NW, 100 Bldg",2008,13121,586,"Atlanta-Sandy Springs-Roswell, GA",58496,Atlanta,0,2008_58496_0
GA,NM,31904,570,17980,61553.0,90884,Muscogee,"4 Bradley Park Court, Suite 1c",2001,13215,570,"Columbus, GA-AL",34780,Columbus,0,2001_34780_0
GA,NM,31904,567,17980,61553.0,51634,Muscogee,"4 Bradley Park Court, Suite 1c",1999,13215,567,"Columbus, GA-AL",34780,Columbus,0,1999_34780_0
GA,NM,31904,561,17980,61553.0,61734,Muscogee,"4 Bradley Park Court, Suite 1c",2000,13215,561,"Columbus, GA-AL",34780,Columbus,0,2000_34780_0
GA,NM,30345,553,12060,466527.0,12010,DeKalb,"2300 Henderson Mill Road, Ne Suite 100",2008,13089,553,"Atlanta-Sandy Springs-Roswell, GA",58750,Atlanta,0,2008_58750_0
GA,N,30903,538,12260,57674.0,6118448,Richmond,699 Broad Street,2004,13245,538,"Augusta-Richmond County, GA-SC",34483,Augusta,0,2004_34483_0
GA,N,30363,519,12060,454516.0,1567799,Fulton,"171 17th Street NW, 100 Bldg",2007,13121,519,"Atlanta-Sandy Springs-Roswell, GA",58496,Atlanta,0,2007_58496_0
GA,N,30327,512,12060,18316.0,309464,Fulton,"3290 Northside Parkway, 7th Floor",2021,13121,512,"Atlanta-Sandy Springs-Alpharetta, GA",91325,Atlanta,0,2021_91325_0
GA,N,30327,509,12060,18316.0,259224,Fulton,"3290 Northside Parkway, 7th Floor",2020,13121,509,"Atlanta-Sandy Springs-Alpharetta, GA",91325,Atlanta,0,2020_91325_0
GA,N,30327,507,12060,18316.0,255966,Fulton,"3290 Northside Parkway, 7th Floor",2019,13121,507,"Atlanta-Sandy Springs-Alpharetta, GA",91325,Atlanta,0,2019_91325_0
GA,N,30309,504,12060,18316.0,21526,Fulton,"1360 Peachtree Street, N.E.",2006,13121,504,"Atlanta-Sandy Springs-Roswell, GA",91325,Atlanta,0,2006_91325_0
GA,N,30327,504,12060,18316.0,234725,Fulton,3290 Northside Parkway,2018,13121,504,"Atlanta-Sandy Springs-Roswell, GA",91325,Atlanta,0,2018_91325_0
GA,N,30327,503,12060,18316.0,207791,Fulton,3290 Northside Parkway,2017,13121,503,"Atlanta-Sandy Springs-Roswell, GA",91325,Atlanta,0,2017_91325_0
GA,N,30327,502,12060,18316.0,187364,Fulton,3290 Northside Parkway,2016,13121,502,"Atlanta-Sandy Springs-Roswell, GA",91325,Atlanta,0,2016_91325_0
GA,N,30309,501,12060,18316.0,176692,Fulton,"1555 Peachtree Street, Ne",2015,13121,501,"Atlanta-Sandy Springs-Roswell, GA",91325,Atlanta,0,2015_91325_0
GA,N,30071,500,12060,62137.0,2537,Gwinnett,1890-D Beaver Ridge Circle,1999,13135,500,"Atlanta-Sandy Springs-Roswell, GA",34963,Norcross,0,1999_34963_0
